pid,inicio,fim,num_tracks
1363,92848,92890,42
1364,92891,92937,46
1365,92938,92980,42
1366,92981,93030,49
1367,93031,93261,230
1368,93262,93362,100
1369,93363,93448,85
1370,93449,93456,7
1371,93457,93647,190
1372,93648,93741,93
1373,93742,93752,10
1374,93753,93791,38
1375,93792,94029,237
1376,94030,94058,28
1377,94059,94071,12
1378,94072,94085,13
1379,94086,94191,105
1380,94192,94232,40
1381,94233,94413,180
1382,94414,94427,13
1383,94428,94531,103
1384,94532,94666,134
1385,94667,94698,31
1386,94699,94720,21
1387,94721,94732,11
1388,94733,94877,144
1389,94878,94983,105
1390,94984,95046,62
1391,95047,95241,194
1392,95242,95263,21
1393,95264,95317,53
1394,95318,95326,8
1395,95327,95349,22
1396,95350,95378,28
1397,95379,95416,37
1398,95417,95485,68
1399,95486,95496,10
1400,95497,95521,24
1401,95522,95539,17
1402,95540,95642,102
1403,95643,95730,87
1404,95731,95817,86
1405,95818,95837,19
1406,95838,96075,237
1407,96076,96308,232
1408,96309,96360,51
1409,96361,96558,197
1410,96559,96607,48
1411,96608,96657,49
1412,96658,96732,74
1413,96733,96834,101
1414,96835,96875,40
1415,96876,96918,42
1416,96919,96931,12
1417,96932,97012,80
1418,97013,97056,43
1419,97057,97108,51
1420,97109,97197,88
1421,97198,97237,39
1422,97238,97246,8
1423,97247,97482,235
1424,97483,97525,42
1425,97526,97664,138
1426,97665,97710,45
1427,97711,97719,8
1428,97720,97746,26
1429,97747,97771,24
1430,97772,97882,110
1431,97883,97918,35
1432,97919,97955,36
1433,97956,97985,29
1434,97986,98002,16
1435,98003,98050,47
1436,98051,98070,19
1437,98071,98203,132
1438,98204,98250,46
1439,98251,98280,29
1440,98281,98303,22
1441,98304,98329,25
1442,98330,98373,43
1443,98374,98441,67
1444,98442,98474,32
1445,98475,98575,100
1446,98576,98621,45
1447,98622,98677,55
1448,98678,98798,120
1449,98799,98888,89
1450,98889,98913,24
1451,98914,98956,42
1452,98957,99024,67
1453,99025,99177,152
1454,99178,99190,12
1455,99191,99285,94
1456,99286,99347,61
1457,99348,99416,68
1458,99417,99428,11
1459,99429,99438,9
1460,99439,99519,80
1461,99520,99722,202
1462,99723,99765,42
1463,99766,99824,58
1464,99825,99904,79
1465,99905,99928,23
1466,99929,99952,23
1467,99953,99981,28
1468,99982,100126,144
1469,100127,100179,52
1470,100180,100212,32
1471,100213,100233,20
1472,100234,100265,31
1473,100266,100351,85
1474,100352,100364,12
1475,100365,100383,18
1476,100384,100567,183
1477,100568,100578,10
1478,100579,100590,11
1479,100591,100622,31
1480,100623,100800,177
1481,100801,100894,93
1482,100895,101141,246
1483,101142,101160,18
1484,101161,101203,42
1485,101204,101216,12
1486,101217,101295,78
1487,101296,101437,141
1488,101438,101453,15
1489,101454,101525,71
1490,101526,101544,18
1491,101545,101626,81
1492,101627,101793,166
1493,101794,101869,75
1494,101870,101920,50
1495,101921,101974,53
1496,101975,102073,98
1497,102074,102172,98
1498,102173,102232,59
1499,102233,102313,80
1500,102314,102358,44
1501,102359,102450,91
1502,102451,102465,14
1503,102466,102498,32
1504,102499,102573,74
1505,102574,102591,17
1506,102592,102624,32
1507,102625,102662,37
1508,102663,102674,11
1509,102675,102715,40
1510,102716,102784,68
1511,102785,102819,34
1512,102820,102874,54
1513,102875,102903,28
1514,102904,102976,72
1515,102977,103048,71
1516,103049,103115,66
1517,103116,103157,41
1518,103158,103258,100
1519,103259,103321,62
1520,103322,103343,21
1521,103344,103376,32
1522,103377,103503,126
1523,103504,103530,26
1524,103531,103536,5
1525,103537,103653,116
1526,103654,103821,167
1527,103822,103857,35
1528,103858,104060,202
1529,104061,104120,59
1530,104121,104201,80
1531,104202,104249,47
1532,104250,104381,131
1533,104382,104393,11
1534,104394,104425,31
1535,104426,104434,8
1536,104435,104532,97
1537,104533,104563,30
1538,104564,104607,43
1539,104608,104642,34
1540,104643,104707,64
1541,104708,104753,45
1542,104754,104774,20
1543,104775,104938,163
1544,104939,104979,40
1545,104980,105001,21
1546,105002,105072,70
1547,105073,105131,58
1548,105132,105186,54
1549,105187,105210,23
1550,105211,105310,99
1551,105311,105455,144
1552,105456,105508,52
1553,105509,105567,58
1554,105568,105583,15
1555,105584,105635,51
1556,105636,105666,30
1557,105667,105684,17
1558,105685,105837,152
1559,105838,105869,31
1560,105870,106019,149
1561,106020,106063,43
1562,106064,106071,7
1563,106072,106313,241
1564,106314,106475,161
1565,106476,106521,45
1566,106522,106590,68
1567,106591,106651,60
1568,106652,106775,123
1569,106776,106792,16
1570,106793,107023,230
1571,107024,107201,177
1572,107202,107275,73
1573,107276,107292,16
1574,107293,107376,83
1575,107377,107397,20
1576,107398,107419,21
1577,107420,107456,36
1578,107457,107529,72
1579,107530,107563,33
1580,107564,107604,40
1581,107605,107642,37
1582,107643,107717,74
1583,107718,107890,172
1584,107891,108061,170
1585,108062,108286,224
1586,108287,108304,17
1587,108305,108346,41
1588,108347,108450,103
1589,108451,108468,17
1590,108469,108507,38
1591,108508,108589,81
1592,108590,108647,57
1593,108648,108717,69
1594,108718,108834,116
1595,108835,108876,41
1596,108877,108907,30
1597,108908,108946,38
1598,108947,108971,24
1599,108972,109070,98
1600,109071,109091,20
1601,109092,109108,16
1602,109109,109140,31
1603,109141,109187,46
1604,109188,109271,83
1605,109272,109450,178
1606,109451,109461,10
1607,109462,109523,61
1608,109524,109686,162
1609,109687,109719,32
1610,109720,109844,124
1611,109845,109898,53
1612,109899,109955,56
1613,109956,110002,46
1614,110003,110055,52
1615,110056,110108,52
1616,110109,110149,40
1617,110150,110396,246
1618,110397,110526,129
1619,110527,110546,19
1620,110547,110597,50
1621,110598,110637,39
1622,110638,110718,80
1623,110719,110779,60
1624,110780,110809,29
1625,110810,110863,53
1626,110864,111003,139
1627,111004,111204,200
1628,111205,111366,161
1629,111367,111425,58
1630,111426,111491,65
1631,111492,111506,14
1632,111507,111555,48
1633,111556,111619,63
1634,111620,111716,96
1635,111717,111835,118
1636,111836,111875,39
1637,111876,111909,33
1638,111910,111937,27
1639,111938,111959,21
1640,111960,111991,31
1641,111992,112038,46
1642,112039,112275,236
1643,112276,112297,21
1644,112298,112363,65
1645,112364,112410,46
1646,112411,112433,22
1647,112434,112610,176
1648,112611,112713,102
1649,112714,112904,190
1650,112905,112982,77
1651,112983,113064,81
1652,113065,113095,30
1653,113096,113118,22
1654,113119,113185,66
1655,113186,113221,35
1656,113222,113264,42
1657,113265,113281,16
1658,113282,113349,67
1659,113350,113376,26
1660,113377,113460,83
1661,113461,113470,9
1662,113471,113494,23
1663,113495,113601,106
1664,113602,113697,95
1665,113698,113752,54
1666,113753,113850,97
1667,113851,114078,227
1668,114079,114314,235
1669,114315,114394,79
1670,114395,114457,62
1671,114458,114507,49
1672,114508,114539,31
1673,114540,114559,19
1674,114560,114581,21
1675,114582,114610,28
1676,114611,114653,42
1677,114654,114681,27
1678,114682,114714,32
1679,114715,114756,41
1680,114757,114804,47
1681,114805,114859,54
1682,114860,114881,21
1683,114882,114912,30
1684,114913,115026,113
1685,115027,115052,25
1686,115053,115087,34
1687,115088,115151,63
1688,115152,115178,26
1689,115179,115349,170
1690,115350,115438,88
1691,115439,115545,106
1692,115546,115572,26
1693,115573,115683,110
1694,115684,115723,39
1695,115724,115767,43
1696,115768,115801,33
1697,115802,115813,11
1698,115814,115868,54
1699,115869,115884,15
1700,115885,115912,27
1701,115913,115975,62
1702,115976,116032,56
1703,116033,116117,84
1704,116118,116156,38
1705,116157,116176,19
1706,116177,116230,53
1707,116231,116250,19
1708,116251,116283,32
1709,116284,116401,117
1710,116402,116428,26
1711,116429,116457,28
1712,116458,116547,89
1713,116548,116716,168
1714,116717,116732,15
1715,116733,116832,99
1716,116833,116841,8
1717,116842,116867,25
1718,116868,116966,98
1719,116967,117060,93
1720,117061,117081,20
1721,117082,117127,45
1722,117128,117195,67
1723,117196,117259,63
1724,117260,117297,37
1725,117298,117338,40
1726,117339,117403,64
1727,117404,117430,26
1728,117431,117535,104
1729,117536,117547,11
1730,117548,117629,81
1731,117630,117685,55
1732,117686,117715,29
1733,117716,117735,19
1734,117736,117868,132
1735,117869,117895,26
1736,117896,117936,40
1737,117937,117981,44
1738,117982,117996,14
1739,117997,118090,93
1740,118091,118155,64
1741,118156,118266,110
1742,118267,118322,55
1743,118323,118346,23
1744,118347,118389,42
1745,118390,118558,168
1746,118559,118587,28
1747,118588,118597,9
1748,118598,118661,63
1749,118662,118721,59
1750,118722,118736,14
1751,118737,118829,92
1752,118830,118862,32
1753,118863,118879,16
1754,118880,118903,23
1755,118904,118913,9
1756,118914,119073,159
1757,119074,119082,8
1758,119083,119109,26
1759,119110,119177,67
1760,119178,119186,8
1761,119187,119290,103
1762,119291,119351,60
1763,119352,119367,15
1764,119368,119424,56
1765,119425,119448,23
1766,119449,119653,204
1767,119654,119866,212
1768,119867,119893,26
1769,119894,119905,11
1770,119906,119923,17
1771,119924,119996,72
1772,119997,120083,86
1773,120084,120214,130
1774,120215,120220,5
1775,120221,120427,206
1776,120428,120507,79
1777,120508,120546,38
1778,120547,120772,225
1779,120773,120851,78
1780,120852,121017,165
1781,121018,121171,153
1782,121172,121188,16
1783,121189,121360,171
1784,121361,121391,30
1785,121392,121411,19
1786,121412,121462,50
1787,121463,121528,65
1788,121529,121716,187
1789,121717,121752,35
1790,121753,121769,16
1791,121770,121947,177
1792,121948,122024,76
1793,122025,122076,51
1794,122077,122130,53
1795,122131,122149,18
1796,122150,122193,43
1797,122194,122234,40
1798,122235,122345,110
1799,122346,122402,56
1800,122403,122441,38
1801,122442,122470,28
1802,122471,122531,60
1803,122532,122585,53
1804,122586,122619,33
1805,122620,122640,20
1806,122641,122748,107
1807,122749,122785,36
1808,122786,122843,57
1809,122844,122864,20
1810,122865,122928,63
1811,122929,123030,101
1812,123031,123135,104
1813,123136,123305,169
1814,123306,123487,181
1815,123488,123556,68
1816,123557,123609,52
1817,123610,123655,45
1818,123656,123675,19
1819,123676,123687,11
1820,123688,123706,18
1821,123707,123800,93
1822,123801,123896,95
1823,123897,123945,48
1824,123946,124095,149
1825,124096,124319,223
1826,124320,124386,66
1827,124387,124609,222
1828,124610,124811,201
1829,124812,124889,77
1830,124890,124951,61
1831,124952,125063,111
1832,125064,125091,27
1833,125092,125120,28
1834,125121,125169,48
1835,125170,125185,15
1836,125186,125350,164
1837,125351,125361,10
1838,125362,125439,77
1839,125440,125451,11
1840,125452,125502,50
1841,125503,125637,134
1842,125638,125753,115
1843,125754,125793,39
1844,125794,125835,41
1845,125836,125856,20
1846,125857,125935,78
1847,125936,125951,15
1848,125952,125980,28
1849,125981,126033,52
1850,126034,126047,13
1851,126048,126230,182
1852,126231,126273,42
1853,126274,126420,146
1854,126421,126427,6
1855,126428,126509,81
1856,126510,126681,171
1857,126682,126865,183
1858,126866,126898,32
1859,126899,126930,31
1860,126931,126985,54
1861,126986,127018,32
1862,127019,127209,190
1863,127210,127275,65
1864,127276,127345,69
1865,127346,127446,100
1866,127447,127589,142
1867,127590,127640,50
1868,127641,127679,38
1869,127680,127825,145
1870,127826,127837,11
1871,127838,127886,48
1872,127887,127938,51
1873,127939,128007,68
1874,128008,128099,91
1875,128100,128168,68
1876,128169,128302,133
1877,128303,128365,62
1878,128366,128425,59
1879,128426,128459,33
1880,128460,128527,67
1881,128528,128546,18
1882,128547,128585,38
1883,128586,128740,154
1884,128741,128844,103
1885,128845,128886,41
1886,128887,128981,94
1887,128982,129021,39
1888,129022,129047,25
1889,129048,129056,8
1890,129057,129103,46
1891,129104,129136,32
1892,129137,129154,17
1893,129155,129243,88
1894,129244,129366,122
1895,129367,129392,25
1896,129393,129527,134
1897,129528,129605,77
1898,129606,129668,62
1899,129669,129701,32
1900,129702,129769,67
1901,129770,129905,135
1902,129906,130007,101
1903,130008,130025,17
1904,130026,130032,6
1905,130033,130104,71
1906,130105,130222,117
1907,130223,130268,45
1908,130269,130286,17
1909,130287,130463,176
1910,130464,130496,32
1911,130497,130602,105
1912,130603,130623,20
1913,130624,130693,69
1914,130694,130699,5
1915,130700,130723,23
1916,130724,130815,91
1917,130816,130827,11
1918,130828,130863,35
1919,130864,130897,33
1920,130898,130906,8
1921,130907,130959,52
1922,130960,130987,27
1923,130988,131184,196
1924,131185,131265,80
1925,131266,131353,87
1926,131354,131418,64
1927,131419,131439,20
1928,131440,131452,12
1929,131453,131473,20
1930,131474,131504,30
1931,131505,131527,22
1932,131528,131624,96
1933,131625,131731,106
1934,131732,131823,91
1935,131824,132000,176
1936,132001,132036,35
1937,132037,132113,76
1938,132114,132171,57
1939,132172,132188,16
1940,132189,132215,26
1941,132216,132270,54
1942,132271,132333,62
1943,132334,132370,36
1944,132371,132498,127
1945,132499,132616,117
1946,132617,132728,111
1947,132729,132849,120
1948,132850,132868,18
1949,132869,133034,165
1950,133035,133051,16
1951,133052,133173,121
1952,133174,133209,35
1953,133210,133263,53
1954,133264,133450,186
1955,133451,133571,120
1956,133572,133615,43
1957,133616,133726,110
1958,133727,133763,36
1959,133764,133772,8
1960,133773,133855,82
1961,133856,133880,24
1962,133881,134013,132
1963,134014,134023,9
1964,134024,134128,104
1965,134129,134141,12
1966,134142,134374,232
1967,134375,134395,20
1968,134396,134403,7
1969,134404,134459,55
1970,134460,134488,28
1971,134489,134601,112
1972,134602,134681,79
1973,134682,134703,21
1974,134704,134790,86
1975,134791,134892,101
1976,134893,134973,80
1977,134974,135010,36
1978,135011,135090,79
1979,135091,135113,22
1980,135114,135142,28
1981,135143,135168,25
1982,135169,135190,21
1983,135191,135220,29
1984,135221,135276,55
1985,135277,135313,36
1986,135314,135322,8
1987,135323,135338,15
1988,135339,135441,102
1989,135442,135477,35
1990,135478,135513,35
1991,135514,135561,47
1992,135562,135774,212
1993,135775,135835,60
1994,135836,135851,15
1995,135852,135998,146
1996,135999,136037,38
1997,136038,136078,40
1998,136079,136108,29
1999,136109,136125,16
10000,136126,136142,16
10001,136143,136171,28
10002,136172,136195,23
10003,136196,136210,14
10004,136211,136242,31
10005,136243,136248,5
10006,136249,136394,145
10007,136395,136512,117
10008,136513,136630,117
10009,136631,136677,46
10010,136678,136689,11
10011,136690,136725,35
10012,136726,136780,54
10013,136781,136995,214
10014,136996,137039,43
10015,137040,137085,45
10016,137086,137133,47
10017,137134,137144,10
10018,137145,137154,9
10019,137155,137247,92
10020,137248,137271,23
10021,137272,137333,61
10022,137334,137342,8
10023,137343,137497,154
10024,137498,137513,15
10025,137514,137666,152
10026,137667,137734,67
10027,137735,137745,10
10028,137746,137887,141
10029,137888,137966,78
10030,137967,138026,59
10031,138027,138118,91
10032,138119,138175,56
10033,138176,138328,152
10034,138329,138357,28
10035,138358,138369,11
10036,138370,138385,15
10037,138386,138547,161
10038,138548,138603,55
10039,138604,138720,116
10040,138721,138795,74
10041,138796,138817,21
10042,138818,138833,15
10043,138834,138858,24
10044,138859,138902,43
10045,138903,138921,18
10046,138922,139013,91
10047,139014,139098,84
10048,139099,139324,225
10049,139325,139352,27
10050,139353,139386,33
10051,139387,139441,54
10052,139442,139456,14
10053,139457,139495,38
10054,139496,139518,22
10055,139519,139651,132
10056,139652,139711,59
10057,139712,139795,83
10058,139796,139862,66
10059,139863,139889,26
10060,139890,139943,53
10061,139944,139998,54
10062,139999,140065,66
10063,140066,140313,247
10064,140314,140367,53
10065,140368,140481,113
10066,140482,140512,30
10067,140513,140588,75
10068,140589,140623,34
10069,140624,140642,18
10070,140643,140664,21
10071,140665,140700,35
10072,140701,140780,79
10073,140781,140838,57
10074,140839,140865,26
10075,140866,141012,146
10076,141013,141031,18
10077,141032,141063,31
10078,141064,141299,235
10079,141300,141341,41
10080,141342,141368,26
10081,141369,141397,28
10082,141398,141639,241
10083,141640,141884,244
10084,141885,141910,25
10085,141911,141992,81
10086,141993,142093,100
10087,142094,142102,8
10088,142103,142136,33
10089,142137,142151,14
10090,142152,142163,11
10091,142164,142183,19
10092,142184,142194,10
10093,142195,142211,16
10094,142212,142340,128
10095,142341,142388,47
10096,142389,142417,28
10097,142418,142425,7
10098,142426,142524,98
10099,142525,142657,132
10100,142658,142677,19
10101,142678,142720,42
10102,142721,142796,75
10103,142797,142823,26
10104,142824,142856,32
10105,142857,142913,56
10106,142914,142968,54
10107,142969,142997,28
10108,142998,143218,220
10109,143219,143244,25
10110,143245,143353,108
10111,143354,143397,43
10112,143398,143436,38
10113,143437,143444,7
10114,143445,143513,68
10115,143514,143520,6
10116,143521,143547,26
10117,143548,143677,129
10118,143678,143731,53
10119,143732,143758,26
10120,143759,143938,179
10121,143939,143962,23
10122,143963,144161,198
10123,144162,144181,19
10124,144182,144194,12
10125,144195,144239,44
10126,144240,144376,136
10127,144377,144397,20
10128,144398,144540,142
10129,144541,144574,33
10130,144575,144639,64
10131,144640,144657,17
10132,144658,144712,54
10133,144713,144951,238
10134,144952,145018,66
10135,145019,145039,20
10136,145040,145123,83
10137,145124,145195,71
10138,145196,145234,38
10139,145235,145298,63
10140,145299,145318,19
10141,145319,145330,11
10142,145331,145386,55
10143,145387,145393,6
10144,145394,145407,13
10145,145408,145427,19
10146,145428,145443,15
10147,145444,145468,24
10148,145469,145619,150
10149,145620,145696,76
10150,145697,145727,30
10151,145728,145940,212
10152,145941,146078,137
10153,146079,146143,64
10154,146144,146161,17
10155,146162,146222,60
10156,146223,146404,181
10157,146405,146422,17
10158,146423,146436,13
10159,146437,146526,89
10160,146527,146777,250
10161,146778,146891,113
10162,146892,147026,134
10163,147027,147069,42
10164,147070,147163,93
10165,147164,147194,30
10166,147195,147309,114
10167,147310,147335,25
10168,147336,147375,39
10169,147376,147399,23
10170,147400,147532,132
10171,147533,147617,84
10172,147618,147770,152
10173,147771,147868,97
10174,147869,147884,15
10175,147885,147933,48
10176,147934,147974,40
10177,147975,148061,86
10178,148062,148138,76
10179,148139,148212,73
10180,148213,148300,87
10181,148301,148350,49
10182,148351,148497,146
10183,148498,148532,34
10184,148533,148584,51
10185,148585,148647,62
10186,148648,148690,42
10187,148691,148799,108
10188,148800,148998,198
10189,148999,149058,59
10190,149059,149077,18
10191,149078,149119,41
10192,149120,149188,68
10193,149189,149374,185
10194,149375,149511,136
10195,149512,149585,73
10196,149586,149670,84
10197,149671,149724,53
10198,149725,149784,59
10199,149785,149814,29
10200,149815,149874,59
10201,149875,149914,39
10202,149915,150012,97
10203,150013,150067,54
10204,150068,150114,46
10205,150115,150186,71
10206,150187,150247,60
10207,150248,150315,67
10208,150316,150458,142
10209,150459,150579,120
10210,150580,150659,79
10211,150660,150910,250
10212,150911,150952,41
10213,150953,151012,59
10214,151013,151029,16
10215,151030,151060,30
10216,151061,151097,36
10217,151098,151179,81
10218,151180,151216,36
10219,151217,151240,23
10220,151241,151287,46
10221,151288,151327,39
10222,151328,151459,131
10223,151460,151517,57
10224,151518,151555,37
10225,151556,151596,40
10226,151597,151626,29
10227,151627,151635,8
10228,151636,151674,38
10229,151675,151825,150
10230,151826,151914,88
10231,151915,151958,43
10232,151959,151968,9
10233,151969,152008,39
10234,152009,152033,24
10235,152034,152055,21
10236,152056,152159,103
10237,152160,152291,131
10238,152292,152492,200
10239,152493,152571,78
10240,152572,152578,6
10241,152579,152670,91
10242,152671,152723,52
10243,152724,152900,176
10244,152901,152977,76
10245,152978,153036,58
10246,153037,153070,33
10247,153071,153148,77
10248,153149,153236,87
10249,153237,153251,14
10250,153252,153470,218
10251,153471,153525,54
10252,153526,153656,130
10253,153657,153711,54
10254,153712,153724,12
10255,153725,153791,66
10256,153792,153809,17
10257,153810,153815,5
10258,153816,153831,15
10259,153832,153854,22
10260,153855,154007,152
10261,154008,154090,82
10262,154091,154167,76
10263,154168,154326,158
10264,154327,154425,98
10265,154426,154490,64
10266,154491,154555,64
10267,154556,154683,127
10268,154684,154723,39
10269,154724,154744,20
10270,154745,154776,31
10271,154777,154980,203
10272,154981,155001,20
10273,155002,155090,88
10274,155091,155167,76
10275,155168,155293,125
10276,155294,155301,7
10277,155302,155459,157
10278,155460,155479,19
10279,155480,155498,18
10280,155499,155605,106
10281,155606,155641,35
10282,155642,155694,52
10283,155695,155705,10
10284,155706,155722,16
10285,155723,155745,22
10286,155746,155829,83
10287,155830,155924,94
10288,155925,155975,50
10289,155976,155989,13
10290,155990,156040,50
10291,156041,156088,47
10292,156089,156242,153
10293,156243,156298,55
10294,156299,156322,23
10295,156323,156351,28
10296,156352,156409,57
10297,156410,156442,32
10298,156443,156487,44
10299,156488,156582,94
10300,156583,156624,41
10301,156625,156639,14
10302,156640,156730,90
10303,156731,156759,28
10304,156760,156956,196
10305,156957,157022,65
10306,157023,157110,87
10307,157111,157320,209
10308,157321,157384,63
10309,157385,157394,9
10310,157395,157548,153
10311,157549,157593,44
10312,157594,157633,39
10313,157634,157662,28
10314,157663,157702,39
10315,157703,157774,71
10316,157775,157867,92
10317,157868,157970,102
10318,157971,157986,15
10319,157987,158008,21
10320,158009,158027,18
10321,158028,158040,12
10322,158041,158100,59
10323,158101,158130,29
10324,158131,158147,16
10325,158148,158158,10
10326,158159,158282,123
10327,158283,158301,18
10328,158302,158328,26
10329,158329,158370,41
10330,158371,158386,15
10331,158387,158401,14
10332,158402,158593,191
10333,158594,158638,44
10334,158639,158656,17
10335,158657,158681,24
10336,158682,158779,97
10337,158780,158818,38
10338,158819,158866,47
10339,158867,158934,67
10340,158935,158949,14
10341,158950,158991,41
10342,158992,159010,18
10343,159011,159089,78
10344,159090,159120,30
10345,159121,159195,74
10346,159196,159229,33
10347,159230,159257,27
10348,159258,159288,30
10349,159289,159393,104
10350,159394,159424,30
10351,159425,159433,8
10352,159434,159476,42
10353,159477,159487,10
10354,159488,159521,33
10355,159522,159542,20
10356,159543,159567,24
10357,159568,159592,24
10358,159593,159637,44
10359,159638,159668,30
10360,159669,159818,149
10361,159819,159850,31
10362,159851,159871,20
10363,159872,159970,98
10364,159971,159994,23
10365,159995,160046,51
10366,160047,160074,27
10367,160075,160154,79
10368,160155,160164,9
10369,160165,160334,169
10370,160335,160372,37
10371,160373,160497,124
10372,160498,160625,127
10373,160626,160654,28
10374,160655,160892,237
10375,160893,160977,84
10376,160978,161100,122
10377,161101,161122,21
10378,161123,161151,28
10379,161152,161279,127
10380,161280,161338,58
10381,161339,161443,104
10382,161444,161463,19
10383,161464,161588,124
10384,161589,161606,17
10385,161607,161640,33
10386,161641,161697,56
10387,161698,161720,22
10388,161721,161740,19
10389,161741,161894,153
10390,161895,161939,44
10391,161940,162050,110
10392,162051,162122,71
10393,162123,162225,102
10394,162226,162361,135
10395,162362,162485,123
10396,162486,162523,37
10397,162524,162547,23
10398,162548,162563,15
10399,162564,162583,19
10400,162584,162628,44
10401,162629,162695,66
10402,162696,162726,30
10403,162727,162755,28
10404,162756,162823,67
10405,162824,162898,74
10406,162899,162915,16
10407,162916,162948,32
10408,162949,163039,90
10409,163040,163095,55
10410,163096,163105,9
10411,163106,163140,34
10412,163141,163254,113
10413,163255,163276,21
10414,163277,163296,19
10415,163297,163347,50
10416,163348,163367,19
10417,163368,163392,24
10418,163393,163517,124
10419,163518,163547,29
10420,163548,163738,190
10421,163739,163975,236
10422,163976,163991,15
10423,163992,164010,18
10424,164011,164046,35
10425,164047,164150,103
10426,164151,164283,132
10427,164284,164321,37
10428,164322,164374,52
10429,164375,164380,5
10430,164381,164391,10
10431,164392,164426,34
10432,164427,164526,99
10433,164527,164536,9
10434,164537,164660,123
10435,164661,164691,30
10436,164692,164728,36
10437,164729,164776,47
10438,164777,164789,12
10439,164790,164851,61
10440,164852,164940,88
10441,164941,164971,30
10442,164972,165021,49
10443,165022,165035,13
10444,165036,165072,36
10445,165073,165240,167
10446,165241,165282,41
10447,165283,165298,15
10448,165299,165317,18
10449,165318,165332,14
10450,165333,165357,24
10451,165358,165480,122
10452,165481,165525,44
10453,165526,165553,27
10454,165554,165621,67
10455,165622,165697,75
10456,165698,165764,66
10457,165765,165867,102
10458,165868,165963,95
10459,165964,166038,74
10460,166039,166099,60
10461,166100,166119,19
10462,166120,166172,52
10463,166173,166193,20
10464,166194,166225,31
10465,166226,166262,36
10466,166263,166499,236
10467,166500,166540,40
10468,166541,166601,60
10469,166602,166699,97
10470,166700,166736,36
10471,166737,166889,152
10472,166890,166920,30
10473,166921,166942,21
10474,166943,166983,40
10475,166984,167021,37
10476,167022,167082,60
10477,167083,167183,100
10478,167184,167246,62
10479,167247,167430,183
10480,167431,167591,160
10481,167592,167704,112
10482,167705,167755,50
10483,167756,167792,36
10484,167793,167808,15
10485,167809,167859,50
10486,167860,168084,224
10487,168085,168111,26
10488,168112,168201,89
10489,168202,168234,32
10490,168235,168368,133
10491,168369,168516,147
10492,168517,168553,36
10493,168554,168620,66
10494,168621,168633,12
10495,168634,168644,10
10496,168645,168669,24
10497,168670,168700,30
10498,168701,168749,48
10499,168750,168776,26
10500,168777,168923,146
10501,168924,168962,38
10502,168963,168976,13
10503,168977,169145,168
10504,169146,169177,31
10505,169178,169294,116
10506,169295,169357,62
10507,169358,169464,106
10508,169465,169502,37
10509,169503,169596,93
10510,169597,169609,12
10511,169610,169626,16
10512,169627,169710,83
10513,169711,169734,23
10514,169735,169830,95
10515,169831,169860,29
10516,169861,169898,37
10517,169899,170047,148
10518,170048,170095,47
10519,170096,170115,19
10520,170116,170154,38
10521,170155,170237,82
10522,170238,170270,32
10523,170271,170291,20
10524,170292,170339,47
10525,170340,170391,51
10526,170392,170533,141
10527,170534,170558,24
10528,170559,170578,19
10529,170579,170661,82
10530,170662,170712,50
10531,170713,170885,172
10532,170886,170947,61
10533,170948,171053,105
10534,171054,171103,49
10535,171104,171156,52
10536,171157,171333,176
10537,171334,171339,5
10538,171340,171357,17
10539,171358,171413,55
10540,171414,171552,138
10541,171553,171615,62
10542,171616,171674,58
10543,171675,171712,37
10544,171713,171763,50
10545,171764,171793,29
10546,171794,171807,13
10547,171808,171862,54
10548,171863,171896,33
10549,171897,171939,42
10550,171940,171953,13
10551,171954,172098,144
10552,172099,172201,102
10553,172202,172391,189
10554,172392,172424,32
10555,172425,172477,52
10556,172478,172483,5
10557,172484,172528,44
10558,172529,172543,14
10559,172544,172593,49
10560,172594,172616,22
10561,172617,172629,12
10562,172630,172692,62
10563,172693,172728,35
10564,172729,172753,24
10565,172754,172840,86
10566,172841,172867,26
10567,172868,172897,29
10568,172898,173053,155
10569,173054,173084,30
10570,173085,173259,174
10571,173260,173270,10
10572,173271,173301,30
10573,173302,173342,40
10574,173343,173354,11
10575,173355,173382,27
10576,173383,173501,118
10577,173502,173629,127
10578,173630,173674,44
10579,173675,173770,95
10580,173771,173887,116
10581,173888,173935,47
10582,173936,174101,165
10583,174102,174135,33
10584,174136,174169,33
10585,174170,174262,92
10586,174263,174271,8
10587,174272,174317,45
10588,174318,174401,83
10589,174402,174457,55
10590,174458,174542,84
10591,174543,174658,115
10592,174659,174817,158
10593,174818,174862,44
10594,174863,174926,63
10595,174927,174959,32
10596,174960,175020,60
10597,175021,175045,24
10598,175046,175052,6
10599,175053,175076,23
10600,175077,175128,51
10601,175129,175146,17
10602,175147,175176,29
10603,175177,175222,45
10604,175223,175347,124
10605,175348,175364,16
10606,175365,175404,39
10607,175405,175466,61
10608,175467,175481,14
10609,175482,175606,124
10610,175607,175732,125
10611,175733,175764,31
10612,175765,175844,79
10613,175845,175886,41
10614,175887,175979,92
10615,175980,176057,77
10616,176058,176063,5
10617,176064,176086,22
10618,176087,176185,98
10619,176186,176241,55
10620,176242,176339,97
10621,176340,176389,49
10622,176390,176418,28
10623,176419,176471,52
10624,176472,176675,203
10625,176676,176724,48
10626,176725,176881,156
10627,176882,176926,44
10628,176927,176965,38
10629,176966,176990,24
10630,176991,177102,111
10631,177103,177119,16
10632,177120,177159,39
10633,177160,177207,47
